disk_id,ds,model,n_5,r_5,n_9,r_9,n_12,r_12,n_177,r_177,n_180,r_180,n_181,r_181,n_182,r_182,n_183,r_183,n_184,r_184,n_187,r_187,n_190,r_190,n_194,r_194,n_195,r_195,n_197,r_197,n_199,r_199,n_241,r_241,n_242,r_242,n_244,r_244,n_245,r_245,is_null,is_broken
6314,20190627,MB1,100,0,97,14544,99,15,98,140,100,6430,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,446782000000.0,99,347212000000.0,100,0,100,65535,0,1
6314,20190626,MB1,100,0,97,14520,99,15,98,138,100,6430,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,443230000000.0,99,343654000000.0,100,0,100,65535,0,1
6314,20190625,MB1,100,0,97,14496,99,15,98,137,100,6430,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,440089000000.0,99,340444000000.0,100,0,100,65535,0,1
6314,20190624,MB1,100,0,97,14472,99,15,98,135,100,6430,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,436568000000.0,99,336939000000.0,100,0,100,65535,0,1
6314,20190623,MB1,100,0,97,14446,99,15,98,134,100,6430,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,432788000000.0,99,333036000000.0,100,0,100,65535,0,1
6314,20190622,MB1,100,0,97,14422,99,15,98,132,100,6430,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,429272000000.0,99,329508000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
44258,20180926,MB1,100,0,98,7967,99,13,99,61,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,226662000000.0,99,101237000000.0,100,0,100,65535,0,1
44258,20180925,MB1,100,0,98,7943,99,13,99,61,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,226157000000.0,99,100672000000.0,100,0,100,65535,0,1
44258,20180924,MB1,100,0,98,7919,99,13,99,61,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,225648000000.0,99,100258000000.0,100,0,100,65535,0,1
44258,20180923,MB1,100,0,98,7895,99,13,99,60,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,225190000000.0,99,99864951956.0,100,0,100,65535,0,1
44258,20180922,MB1,100,0,98,7871,99,13,99,60,100,6534,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,224729000000.0,99,99483270498.0,100,0,100,65535,0,1
5932,20181114,MB1,99,2,98,9142,99,13,99,48,99,6515,99,1,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,164158000000.0,99,126397000000.0,100,0,100,65535,0,1
5932,20181113,MB1,99,2,98,9118,99,13,99,48,99,6515,99,1,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,163965000000.0,99,125902000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
5932,20181108,MB1,100,0,98,8998,99,13,99,47,100,6517,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,159897000000.0,99,123311000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
21065,20180403,MB1,100,0,99,1861,99,3,99,1,100,6547,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,85014744.0,99,5244.0,100,0,100,65535,0,1
21065,20180402,MB1,100,0,99,1837,99,3,99,1,100,6547,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,84638568.0,99,5244.0,100,0,100,65535,0,1
21065,20180401,MB1,100,0,99,1813,99,3,99,1,100,6547,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,84262304.0,99,5244.0,100,0,100,65535,0,1
21065,20180331,MB1,100,0,99,1789,99,3,99,1,100,6547,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,83886200.0,99,5244.0,100,0,100,65535,0,1
21065,20180330,MB1,100,0,99,1765,99,3,99,1,100,6547,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,83511520.0,99,5244.0,100,0,100,65535,0,1
21065,20180329,MB1,100,0,99,1741,99,3,99,1,100,6547,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,83135280.0,99,5244.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
21057,20180403,MB1,100,0,99,1861,99,3,99,1,100,6465,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,85015944.0,99,5244.0,100,0,100,65535,0,1
21057,20180402,MB1,100,0,99,1837,99,3,99,1,100,6465,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,84639864.0,99,5244.0,100,0,100,65535,0,1
21057,20180401,MB1,100,0,99,1813,99,3,99,1,100,6465,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,84263608.0,99,5244.0,100,0,100,65535,0,1
21057,20180331,MB1,100,0,99,1789,99,3,99,1,100,6465,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,83887472.0,99,5244.0,100,0,100,65535,0,1
21057,20180330,MB1,100,0,99,1765,99,3,99,1,100,6465,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,83511256.0,99,5244.0,100,0,100,65535,0,1
21057,20180329,MB1,100,0,99,1741,99,3,99,1,100,6465,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,83135120.0,99,5244.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
37353,20190505,MB1,100,0,97,13269,99,13,98,103,100,6526,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,335385000000.0,99,245302000000.0,100,0,100,65535,0,1
37353,20190504,MB1,100,0,97,13245,99,13,98,102,100,6526,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,334246000000.0,99,244069000000.0,100,0,100,65535,0,1
37353,20190503,MB1,100,0,97,13221,99,13,98,102,100,6526,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,333079000000.0,99,243128000000.0,100,0,100,65535,0,1
37353,20190502,MB1,100,0,97,13197,99,13,98,101,100,6526,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,331868000000.0,99,242086000000.0,100,0,100,65535,0,1
37353,20190501,MB1,100,0,97,13173,99,13,98,101,100,6526,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,330637000000.0,99,241029000000.0,100,0,100,65535,0,1
37353,20190430,MB1,100,0,97,13149,99,13,98,101,100,6526,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,329410000000.0,99,239935000000.0,100,0,100,65535,0,1
2942,20190126,MB1,99,2,97,10894,99,13,99,73,99,6491,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,251287000000.0,99,171712000000.0,100,0,100,65535,0,1
2942,20190125,MB1,99,2,97,10870,99,13,99,73,99,6491,100,0,100,0,99,2,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,250515000000.0,99,169601000000.0,100,0,100,65535,0,1
2942,20190124,MB1,100,0,97,10846,99,13,99,73,100,6493,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,249640000000.0,99,168923000000.0,100,0,100,65535,0,1
2942,20190123,MB1,100,0,97,10822,99,13,99,72,100,6493,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,248756000000.0,99,168214000000.0,100,0,100,65535,0,1
2942,20190122,MB1,100,0,97,10798,99,13,99,72,100,6493,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,247846000000.0,99,167501000000.0,100,0,100,65535,0,1
2942,20190121,MB1,100,0,97,10774,99,13,99,72,100,6493,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,246894000000.0,99,166700000000.0,100,0,100,65535,0,1
2942,20190120,MB1,100,0,97,10750,99,13,99,71,100,6493,100,0,100,0,100,0,100,0,100,0,72,28,72,28,200,0,100,0,100,0,99,245953000000.0,99,166015000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
29980,20180808,MB1,100,0,98,6788,99,14,99,32,100,6480,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,111576000000.0,99,73802354477.0,100,0,100,65535,0,1
29980,20180807,MB1,100,0,98,6764,99,14,99,32,100,6480,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,110835000000.0,99,73262857122.0,100,0,100,65535,0,1
29980,20180806,MB1,100,0,98,6740,99,14,99,32,100,6480,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,109988000000.0,99,72686353656.0,100,0,100,65535,0,1
29980,20180805,MB1,100,0,98,6716,99,14,99,32,100,6480,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,109123000000.0,99,72114661375.0,100,0,100,65535,0,1
29980,20180804,MB1,100,0,98,6692,99,14,99,31,100,6480,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,108282000000.0,99,71552930633.0,100,0,100,65535,0,1
10746,20190517,MB1,99,2,98,9984,99,8,99,1,99,6503,100,0,100,0,99,2,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,2773231302.0,99,599586803.0,100,0,100,65535,0,1
10746,20190516,MB1,99,2,98,9960,99,8,99,1,99,6503,100,0,100,0,99,2,100,0,100,0,76,24,76,24,200,0,100,0,100,0,99,2773231302.0,99,599586803.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
34428,20190218,MB1,100,0,99,3713,99,4,99,6,100,6564,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,15169880845.0,99,17727080546.0,100,0,100,65535,0,1
34428,20190217,MB1,100,0,99,3689,99,4,99,6,100,6564,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,15074458003.0,99,17602768693.0,100,0,100,65535,0,1
34428,20190216,MB1,100,0,99,3665,99,4,99,6,100,6564,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,14973741527.0,99,17476734126.0,100,0,100,65535,0,1
34428,20190215,MB1,100,0,99,3641,99,4,99,6,100,6564,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,14876641674.0,99,17353522701.0,100,0,100,65535,0,1
34428,20190214,MB1,100,0,99,3617,99,4,99,6,100,6564,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,14777073229.0,99,17211752519.0,100,0,100,65535,0,1
34428,20190213,MB1,100,0,99,3593,99,4,99,6,100,6564,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,14690212260.0,99,17093947672.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
16048,20190224,MB1,100,0,98,8028,99,3,98,139,100,6484,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,537647000000.0,99,260577000000.0,100,0,100,65535,0,1
16048,20190223,MB1,100,0,98,8004,99,3,98,139,100,6484,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,536153000000.0,99,259600000000.0,100,0,100,65535,0,1
16048,20190222,MB1,100,0,98,7980,99,3,98,139,100,6484,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,534582000000.0,99,258576000000.0,100,0,100,65535,0,1
16048,20190221,MB1,100,0,98,7956,99,3,98,138,100,6484,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,532907000000.0,99,257499000000.0,100,0,100,65535,0,1
16048,20190220,MB1,100,0,98,7932,99,3,98,138,100,6484,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,530886000000.0,99,256397000000.0,100,0,100,65535,0,1
473,20190531,MB1,100,0,99,12,99,3,100,0,100,6524,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,294392.0,99,11748.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
20085,20190126,MB1,98,112,98,5582,99,15,98,83,98,6417,100,0,100,0,98,112,100,0,99,8,71,29,71,29,199,8,100,0,100,0,99,222403000000.0,99,188973000000.0,100,0,100,65535,0,1
20085,20190125,MB1,100,0,98,5558,99,15,98,83,100,6529,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,221491000000.0,99,188356000000.0,100,0,100,65535,0,1
20085,20190124,MB1,100,0,98,5534,99,15,98,82,100,6529,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,219220000000.0,99,187362000000.0,100,0,100,65535,0,1
20085,20190123,MB1,100,0,98,5510,99,15,98,81,100,6529,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,216307000000.0,99,186274000000.0,100,0,100,65535,0,1
20085,20190122,MB1,100,0,98,5486,99,15,98,80,100,6529,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,213945000000.0,99,185107000000.0,100,0,100,65535,0,1
20085,20190121,MB1,100,0,98,5462,99,15,98,79,100,6529,100,0,100,0,100,0,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,212469000000.0,99,184195000000.0,100,0,100,65535,0,1
20085,20190120,MB1,100,0,98,5438,99,15,98,79,100,6529,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,211084000000.0,99,183298000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
38088,20191005,MB1,100,0,97,11973,99,14,96,232,100,6532,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,544152000000.0,99,478527000000.0,100,0,100,65535,0,1
38088,20191004,MB1,100,0,97,11949,99,14,96,231,100,6532,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,543219000000.0,99,475845000000.0,100,0,100,65535,0,1
38088,20191003,MB1,100,0,97,11925,99,14,96,231,100,6532,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,542319000000.0,99,473014000000.0,100,0,100,65535,0,1
38088,20191002,MB1,100,0,97,11901,99,14,96,230,100,6532,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,541435000000.0,99,470189000000.0,100,0,100,65535,0,1
38088,20191001,MB1,100,0,97,11877,99,14,96,230,100,6532,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,540465000000.0,99,467533000000.0,100,0,100,65535,0,1
28112,20190708,MB1,99,2,98,9907,99,12,88,820,99,6437,100,0,100,0,99,2,100,0,100,0,62,38,62,38,200,0,100,0,100,0,99,2202020000000.0,99,1117610000000.0,100,0,100,65535,0,1
28112,20190707,MB1,99,2,98,9883,99,12,89,819,99,6437,100,0,100,0,99,2,100,0,100,0,57,43,57,43,200,0,100,0,100,0,99,2200520000000.0,99,1116320000000.0,100,0,100,65535,0,1
28112,20190706,MB1,100,0,98,9859,99,12,89,813,100,6439,100,0,100,0,100,0,100,0,100,0,58,42,58,42,200,0,100,0,100,0,99,2187600000000.0,99,1108660000000.0,100,0,100,65535,0,1
28112,20190705,MB1,100,0,98,9835,99,12,89,806,100,6439,100,0,100,0,100,0,100,0,100,0,58,42,58,42,200,0,100,0,100,0,99,2174680000000.0,99,1100770000000.0,100,0,100,65535,0,1
28112,20190704,MB1,100,0,98,9811,99,12,89,800,100,6439,100,0,100,0,100,0,100,0,100,0,58,42,58,42,200,0,100,0,100,0,99,2162030000000.0,99,1092920000000.0,100,0,100,65535,0,1
28112,20190703,MB1,100,0,98,9787,99,12,89,794,100,6439,100,0,100,0,100,0,100,0,100,0,58,42,58,42,200,0,100,0,100,0,99,2149500000000.0,99,1085090000000.0,100,0,100,65535,0,1
28112,20190702,MB1,100,0,98,9763,99,12,89,787,100,6439,100,0,100,0,100,0,100,0,100,0,58,42,58,42,200,0,100,0,100,0,99,2136780000000.0,99,1077130000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
2238,20181214,MB1,100,0,99,4898,99,16,99,64,100,6554,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,246164000000.0,99,117887000000.0,100,0,100,65535,0,1
2238,20181213,MB1,100,0,99,4874,99,16,99,63,100,6554,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,243389000000.0,99,116978000000.0,100,0,100,65535,0,1
2238,20181212,MB1,100,0,99,4850,99,16,99,62,100,6554,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,240760000000.0,99,116167000000.0,100,0,100,65535,0,1
2238,20181211,MB1,100,0,99,4826,99,16,99,62,100,6554,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,238126000000.0,99,115359000000.0,100,0,100,65535,0,1
2238,20181210,MB1,100,0,99,4802,99,16,99,61,100,6554,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,235491000000.0,99,114572000000.0,100,0,100,65535,0,1
2238,20181209,MB1,100,0,99,4778,99,16,99,60,100,6554,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,232822000000.0,99,113770000000.0,100,0,100,65535,0,1
4885,20190620,MB1,99,2,98,9394,99,15,97,159,99,6489,99,1,100,0,99,2,100,0,100,0,71,29,71,29,200,0,100,0,100,0,99,461790000000.0,99,287988000000.0,100,0,100,65535,0,1
4885,20190619,MB1,99,2,98,9370,99,15,97,158,99,6489,99,1,100,0,99,2,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,461110000000.0,99,287367000000.0,100,0,100,65535,0,1
4885,20190618,MB1,100,0,98,9346,99,15,97,157,100,6491,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,457218000000.0,99,284001000000.0,100,0,100,65535,0,1
4885,20190617,MB1,100,0,98,9322,99,15,97,155,100,6491,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,453385000000.0,99,280725000000.0,100,0,100,65535,0,1
4885,20190616,MB1,100,0,98,9298,99,15,97,153,100,6491,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,450965000000.0,99,278662000000.0,100,0,100,65535,0,1
4885,20190615,MB1,100,0,98,9274,99,15,97,153,100,6491,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,449721000000.0,99,277681000000.0,100,0,100,65535,0,1
4885,20190614,MB1,100,0,98,9250,99,15,97,152,100,6491,100,0,100,0,100,0,100,0,100,0,70,30,70,30,200,0,100,0,100,0,99,448401000000.0,99,276533000000.0,100,0,100,65535,0,1
35076,20190619,MB1,100,0,98,9370,99,15,98,128,100,6569,100,0,100,0,100,0,99,1,100,0,70,30,70,30,200,0,100,0,100,0,99,393388000000.0,99,294976000000.0,100,0,100,65535,0,1
35076,20190618,MB1,100,0,98,9346,99,15,98,128,100,6569,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,393144000000.0,99,294603000000.0,100,0,100,65535,0,1
35076,20190617,MB1,100,0,98,9322,99,15,98,127,100,6569,100,0,100,0,100,0,100,0,100,0,68,32,68,32,200,0,100,0,100,0,99,389385000000.0,99,291211000000.0,100,0,100,65535,0,1
35076,20190616,MB1,100,0,98,9298,99,15,98,126,100,6569,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,387218000000.0,99,289178000000.0,100,0,100,65535,0,1
35076,20190615,MB1,100,0,98,9274,99,15,98,125,100,6569,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,386208000000.0,99,288227000000.0,100,0,100,65535,0,1
35076,20190614,MB1,100,0,98,9250,99,15,98,125,100,6569,100,0,100,0,100,0,100,0,100,0,69,31,69,31,200,0,100,0,100,0,99,385149000000.0,99,287085000000.0,100,0,100,65535,0,1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1.0,-1,-1.0,-1,-1,-1,-1,1,1
